,temp,dewp,stp,visib,wdsp,mxpsd,max,min,prcp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud,prim_key,date
211,60.0,56.7,973.0,5.7,2.8,12.0,73.9,54.0,0.19,1,1,0,0,1,0,722196_53863,2017-01-21
212,73.9,70.6,983.2,9.3,3.2,12.0,84.9,69.1,0.3,0,1,0,0,0,0,722197_53819,2017-06-05
213,73.4,69.2,973.1,8.2,5.2,13.0,82.4,69.8,0.28,0,1,0,0,0,0,722270_13864,2017-06-05
214,62.8,60.0,981.6,9.1,3.2,20.0,82.0,54.0,0.02,1,1,0,0,1,0,722197_53819,2017-04-05
215,68.1,60.0,977.0,7.0,4.7,8.0,82.0,59.0,0.0,1,0,0,0,0,0,722185_53838,2017-04-20
216,56.8,49.5,1018.1,7.4,0.7,6.0,75.7,41.0,0.0,1,0,0,0,0,0,722250_13829,2017-01-15
217,60.8,59.1,968.9,3.3,7.0,14.0,63.0,55.9,3.13,0,1,0,0,0,0,722196_53863,2017-09-12
218,74.2,71.1,1001.6,8.4,3.1,8.0,84.9,70.0,0.51,0,1,0,0,0,0,722166_93845,2017-06-06
219,71.0,68.6,990.2,8.7,4.3,9.9,91.0,64.9,2.17,1,1,0,0,1,0,723110_13873,2017-05-21
220,80.9,75.9,1007.9,9.1,5.9,15.9,91.0,68.0,0.03,0,1,0,0,0,0,722180_3820,2017-10-08
221,62.9,58.3,1017.6,5.4,4.5,13.0,82.0,42.1,0.52,1,1,0,0,0,0,722160_13869,2017-02-28
222,64.0,56.8,997.2,6.8,4.6,9.9,71.6,57.9,2.17,1,1,0,0,1,0,722181_13837,2017-01-03
223,66.8,65.2,965.7,8.1,3.9,9.9,78.1,64.0,1.57,0,1,0,0,0,0,722185_53838,2017-05-23
224,75.7,69.8,980.4,6.4,3.6,9.9,87.1,66.0,0.0,1,0,0,0,0,0,747808_63803,2017-10-11
225,73.8,71.6,982.8,8.6,2.2,8.0,82.9,69.1,0.41,1,1,0,0,0,0,723110_13873,2017-06-05
226,79.8,74.0,1016.7,9.7,5.7,9.9,90.0,73.0,0.25,0,1,0,0,1,0,722070_3822,2017-08-04
227,54.1,52.1,972.2,9.0,7.2,15.9,66.9,48.2,0.74,0,1,0,0,0,0,722195_3888,2017-05-05
228,79.6,76.0,1017.5,8.4,3.2,12.0,90.0,75.9,0.96,0,1,0,0,1,0,722137_13878,2017-07-26
229,75.5,71.5,971.9,9.0,6.6,15.0,89.1,66.9,0.68,0,1,0,0,1,0,722185_53838,2017-08-07
230,74.5,73.1,994.4,8.8,4.2,9.9,82.9,68.0,0.84,0,1,0,0,0,0,723200_93801,2017-06-30
231,77.6,69.2,1008.4,5.4,2.0,7.0,91.0,66.9,0.31,1,1,0,0,1,0,723160_13870,2017-09-22
232,74.5,68.9,1005.2,9.3,6.4,15.0,84.0,64.0,0.04,0,1,0,0,1,0,722166_93845,2017-04-05
233,40.9,37.1,978.0,8.5,6.3,14.0,48.0,35.6,0.46,0,1,0,0,0,0,722185_53838,2017-03-12
234,83.3,58.5,988.7,10.0,9.2,12.0,86.0,78.8,0.0,0,0,0,0,0,0,722154_53885,2017-08-24
235,73.0,70.7,1003.4,8.3,4.5,8.0,75.2,71.6,0.0,0,1,0,0,1,0,720348_63886,2017-07-08
236,65.3,37.8,991.3,9.3,6.8,8.9,73.4,60.8,0.0,0,1,0,0,0,0,747809_3832,2017-03-08
237,75.2,50.9,1005.6,10.0,4.3,5.1,78.8,68.0,0.0,0,0,0,0,0,0,720294_53898,2017-10-03
238,65.1,58.3,984.6,10.0,3.4,5.1,71.6,60.8,0.0,0,1,0,0,1,0,747809_3832,2017-03-27
239,59.4,42.8,983.9,9.4,1.4,4.1,66.2,53.6,0.0,0,0,0,0,0,0,747809_3832,2017-01-19
240,65.9,45.2,986.8,10.0,3.0,5.1,75.2,51.8,0.0,0,0,0,0,0,0,747809_3832,2017-02-20
241,54.8,47.9,992.6,10.0,4.0,6.0,62.6,51.8,0.0,0,0,0,0,0,0,747809_3832,2017-01-12
242,62.0,50.3,978.4,7.8,3.2,9.9,73.4,57.2,0.0,0,0,0,0,0,0,747809_3832,2017-01-20
243,59.9,47.3,986.6,10.0,0.8,5.1,69.8,51.8,0.0,0,0,0,0,0,0,747809_3832,2017-02-21
244,91.9,75.8,1013.5,10.0,2.5,7.0,93.4,88.2,0.0,0,1,0,0,1,0,720301_63846,2017-07-12
245,67.3,64.8,1018.4,10.0,2.9,5.1,69.3,65.5,0.0,0,0,0,0,0,0,720301_63846,2017-10-22
246,55.4,41.3,975.8,10.0,14.5,19.0,64.4,51.8,0.0,0,1,0,0,1,0,747809_3832,2017-04-06
247,74.4,54.9,981.0,10.0,2.3,6.0,82.4,60.8,0.0,0,0,0,0,0,0,747809_3832,2017-03-30
248,58.3,54.5,1008.9,10.0,2.6,4.1,61.3,55.9,0.0,0,0,0,0,0,0,720289_63836,2017-10-22
249,62.3,54.9,989.7,5.7,3.3,11.1,75.2,57.2,0.0,1,0,0,0,0,0,747809_3832,2017-01-17
250,59.5,56.2,1002.0,10.0,0.0,2.9,62.6,55.4,0.0,0,0,0,0,0,0,720294_53898,2017-10-22
251,69.8,64.1,1014.8,10.0,5.2,7.0,71.6,68.0,0.0,0,0,0,0,0,0,722062_63842,2017-10-22
252,71.1,65.9,1017.1,10.0,4.2,5.1,73.4,68.0,0.0,0,0,0,0,0,0,720268_53882,2017-10-22
253,66.5,39.7,981.5,10.0,6.0,9.9,80.6,55.4,0.0,0,0,0,0,0,0,747809_3832,2017-05-02
254,59.0,54.4,997.1,6.5,0.8,2.9,71.6,51.8,0.0,0,0,0,0,0,0,747809_3832,2017-01-14
255,70.3,66.6,1018.5,10.0,5.2,7.0,72.5,68.0,0.0,0,0,0,0,0,0,722130_13861,2017-10-22
256,61.6,24.3,990.5,10.0,5.3,8.0,75.2,44.6,0.0,0,0,0,0,0,0,747809_3832,2017-03-09
257,65.8,60.8,998.8,10.0,0.8,2.9,70.3,60.4,0.0,0,0,0,0,0,0,747807_3821,2017-10-22
258,74.3,65.7,1004.0,10.0,3.9,6.0,77.4,68.5,0.0,0,0,0,0,0,0,720301_63846,2017-09-12
259,61.2,40.3,995.6,10.0,2.7,7.0,69.8,53.6,0.0,0,0,0,0,0,0,747809_3832,2017-03-06
260,48.7,21.4,980.5,10.0,7.4,11.1,60.8,39.2,0.0,0,0,0,0,0,0,747809_3832,2017-02-16
261,64.2,51.1,991.7,10.0,3.3,8.0,75.2,55.4,0.0,0,0,0,0,0,0,747809_3832,2017-03-25
262,61.0,54.3,992.4,10.0,0.9,4.1,64.4,55.4,0.0,0,0,0,0,0,0,747809_3832,2017-10-22
263,52.4,26.4,988.7,10.0,11.6,15.9,55.0,45.0,0.0,0,0,0,0,0,0,722195_3888,2017-01-30
264,93.0,77.3,1014.1,10.0,5.0,8.9,97.0,88.7,0.0,0,0,0,0,0,0,722130_13861,2017-07-01
265,60.1,54.5,979.0,8.3,1.8,5.1,75.2,53.6,0.0,0,0,0,0,0,0,747809_3832,2017-02-23
266,81.5,45.7,985.0,10.0,11.1,13.0,84.2,78.8,0.0,0,0,0,0,0,0,747806_63809,2017-04-22
267,57.0,34.0,985.3,10.0,10.0,14.0,64.4,44.6,0.0,0,1,0,0,0,0,747809_3832,2017-03-02
268,60.3,32.2,987.5,10.0,1.3,5.1,78.8,42.8,0.0,0,0,0,0,0,0,747809_3832,2017-04-09
269,59.0,50.0,992.5,5.4,1.2,5.1,75.2,48.2,0.0,1,0,0,0,0,0,747809_3832,2017-01-15
270,59.5,57.4,970.3,7.9,1.7,5.1,62.6,57.2,0.0,0,1,0,0,0,0,747809_3832,2017-01-22
271,91.0,60.3,1008.9,10.0,5.3,11.1,94.3,85.3,0.0,0,0,0,0,0,0,720301_63846,2017-05-10
272,57.6,25.0,981.9,10.0,3.6,7.0,71.6,39.2,0.0,0,0,0,0,0,0,747809_3832,2017-02-14
273,69.6,50.0,984.0,10.0,5.1,8.0,87.8,53.6,0.0,0,0,0,0,0,0,747809_3832,2017-03-21
274,52.6,48.0,959.1,10.0,7.1,15.9,60.8,46.4,0.0,0,1,0,0,0,0,747809_3832,2017-01-23
275,48.0,17.2,986.6,10.0,5.9,11.1,62.6,35.6,0.0,0,0,0,0,0,0,747809_3832,2017-02-26
276,49.8,29.0,991.9,10.0,1.0,8.0,59.0,42.8,0.0,0,1,0,0,0,0,747809_3832,2017-02-27
277,60.0,48.0,983.8,9.7,5.0,11.1,71.6,46.4,0.0,0,0,0,0,0,0,747809_3832,2017-02-19
278,62.8,48.2,988.5,9.3,8.0,15.0,73.4,57.2,0.0,0,1,0,0,0,0,747809_3832,2017-03-18
279,54.8,35.6,973.2,9.7,8.1,21.0,62.6,51.8,0.0,0,1,0,0,0,0,747809_3832,2017-02-15
280,38.4,32.6,989.6,10.0,4.6,9.9,42.8,33.8,0.0,0,1,0,0,0,0,747809_3832,2017-03-13
281,53.1,25.2,989.7,10.0,3.7,8.9,60.8,39.2,0.0,0,0,0,0,0,0,747809_3832,2017-03-11
282,48.2,21.6,993.1,10.0,3.1,7.0,66.2,33.8,0.0,0,0,0,0,0,0,747809_3832,2017-03-17
283,56.7,46.8,992.1,10.0,2.1,5.1,73.4,46.4,0.0,0,0,0,0,1,0,747809_3832,2017-02-28
284,74.1,68.5,986.5,9.5,1.3,4.1,84.2,68.0,0.0,0,0,0,0,0,0,747809_3832,2017-04-29
285,85.2,72.0,1013.4,10.0,2.6,7.0,89.4,80.2,0.0,0,1,0,0,0,0,722130_13861,2017-06-13
286,53.4,39.2,993.0,10.0,0.3,2.9,66.2,48.2,0.0,0,0,0,0,0,0,747809_3832,2017-01-11
287,77.5,74.3,996.1,8.4,2.4,11.1,84.2,71.6,0.0,0,1,0,0,1,0,720348_63886,2017-06-05
288,48.0,27.4,989.0,10.0,3.0,9.9,64.4,32.0,0.0,0,0,0,0,0,0,747808_63803,2017-03-17
289,79.1,77.3,1012.4,9.7,1.2,13.0,86.0,73.4,0.0,0,1,0,0,1,0,720301_63846,2017-07-02
290,94.4,77.3,1014.7,10.0,2.6,6.0,97.7,88.9,0.0,0,0,0,0,0,0,722130_13861,2017-07-06
291,70.8,59.2,977.0,9.7,11.8,15.0,77.0,62.6,0.0,0,0,0,0,0,0,747808_63803,2017-03-01
292,59.6,33.9,987.2,8.7,5.9,9.9,69.8,48.2,0.0,0,1,0,0,0,0,747808_63803,2017-03-08
293,72.6,66.1,980.8,5.8,4.7,6.0,77.0,69.8,0.0,0,0,0,0,0,0,747808_63803,2017-08-30
294,51.2,41.3,976.5,9.6,1.3,6.0,57.2,32.0,0.0,0,0,0,0,0,0,747808_63803,2017-02-18
295,49.9,19.4,996.5,10.0,8.3,15.0,60.8,35.6,0.0,0,0,0,0,0,0,747809_3832,2017-03-03
296,57.6,54.6,975.0,5.3,18.1,28.0,62.6,55.4,0.0,0,1,0,0,0,0,747808_63803,2017-09-11
297,67.2,59.9,980.6,8.3,4.8,15.9,73.4,60.8,0.0,0,1,0,0,0,0,747806_63809,2017-04-23
298,72.4,62.9,977.7,8.9,2.7,6.0,77.0,64.4,0.0,0,0,0,0,0,0,747808_63803,2017-09-14
299,64.8,61.9,1001.4,6.9,19.9,29.9,73.0,63.3,0.0,0,1,0,0,0,0,722130_13861,2017-09-11
300,34.5,9.8,998.4,10.0,4.2,8.0,42.8,24.8,0.0,0,0,0,0,0,0,747812_63813,2017-01-09
301,67.7,46.1,980.2,10.0,6.2,9.9,80.6,46.4,0.0,0,0,0,0,0,0,747812_63813,2017-04-02
302,36.0,24.8,995.2,10.0,6.9,13.0,42.8,30.2,0.0,0,0,0,0,0,0,720294_53898,2017-03-15
303,52.5,29.9,983.4,10.0,10.3,15.0,60.8,41.0,0.0,0,0,0,0,0,0,747808_63803,2017-03-02
304,78.4,61.9,981.1,10.0,5.4,9.9,87.8,60.8,0.0,0,0,0,0,0,0,747808_63803,2017-05-17
305,79.8,59.4,982.8,10.0,4.9,8.9,89.6,62.6,0.0,0,0,0,0,0,0,747812_63813,2017-06-28
306,76.4,72.4,983.7,6.0,4.5,8.0,82.4,71.6,0.0,0,0,0,0,0,0,747808_63803,2017-08-10
307,76.2,53.3,979.4,10.0,8.4,14.0,84.2,59.0,0.0,0,0,0,0,0,0,747808_63803,2017-05-09
308,74.6,72.7,981.9,7.6,3.6,8.0,82.4,69.8,0.0,0,1,0,0,0,0,747812_63813,2017-06-30
309,83.5,57.5,981.2,10.0,4.1,9.9,93.2,68.0,0.0,0,0,0,0,0,0,747812_63813,2017-05-17
310,45.0,44.2,982.8,1.5,5.8,9.9,48.2,42.8,0.0,1,1,0,0,0,0,747812_63813,2017-01-01
311,80.0,61.6,978.7,10.0,8.1,12.0,86.0,66.2,0.0,0,0,0,0,0,0,747808_63803,2017-07-30
312,75.3,57.7,979.6,10.0,9.6,12.0,80.6,62.6,0.0,0,0,0,0,0,0,747808_63803,2017-09-02
313,67.1,45.6,986.2,10.0,3.9,8.0,78.8,46.4,0.0,0,0,0,0,0,0,747808_63803,2017-04-10
314,76.1,63.5,980.2,9.4,7.6,12.0,82.4,66.2,0.0,0,0,0,0,0,0,747808_63803,2017-09-24
315,78.1,76.8,1011.7,9.4,1.7,8.0,89.8,73.0,0.0,0,1,0,0,1,0,747805_63818,2017-07-03
316,83.4,71.9,981.2,9.8,1.1,5.1,91.4,69.8,0.0,0,0,0,0,0,0,747808_63803,2017-08-22
317,45.1,23.5,975.7,10.0,10.6,15.9,50.0,37.4,0.0,0,0,0,0,0,0,747808_63803,2017-01-29
318,66.3,53.9,983.9,7.8,5.6,12.0,73.4,57.2,0.0,1,0,0,0,0,0,747808_63803,2017-01-17
319,56.4,33.0,979.6,10.0,7.6,13.0,71.6,41.0,0.0,0,0,0,0,0,0,747808_63803,2017-01-31
320,74.6,62.0,981.9,10.0,6.6,12.0,80.6,66.2,0.0,0,0,0,0,0,0,747808_63803,2017-06-25
321,78.2,63.1,982.0,10.0,1.4,6.0,84.2,66.2,0.0,0,0,0,0,0,0,747808_63803,2017-08-02
322,65.2,50.5,969.9,10.0,11.7,18.1,71.6,57.2,0.0,0,0,0,0,0,0,747808_63803,2017-05-25
323,73.8,56.6,977.5,8.1,7.6,9.9,84.2,57.2,0.0,0,0,0,0,0,0,747808_63803,2017-03-21
324,64.1,48.2,981.6,8.9,8.4,9.9,77.0,55.4,0.0,0,0,0,0,0,0,747808_63803,2017-03-22
325,52.3,46.1,982.9,7.1,2.2,9.9,60.8,41.0,0.0,0,0,0,0,0,0,747808_63803,2017-02-06
326,63.4,49.1,985.4,10.0,11.6,17.1,68.0,57.2,0.0,0,0,0,0,0,0,747808_63803,2017-09-10
327,63.1,42.4,977.6,10.0,5.6,9.9,71.6,53.6,0.0,0,0,0,0,0,0,747808_63803,2017-01-19
328,76.1,61.6,977.8,10.0,6.3,9.9,82.4,62.6,0.0,0,0,0,0,0,0,747808_63803,2017-04-21
329,68.0,64.5,971.3,6.5,3.3,6.0,71.6,66.2,0.0,0,1,0,0,0,0,747808_63803,2017-05-23
330,80.3,74.2,977.3,8.6,5.3,9.9,89.6,73.4,0.0,0,1,0,0,0,0,747808_63803,2017-07-24
331,82.9,73.0,976.4,9.4,6.4,12.0,91.4,71.6,0.0,0,1,0,0,1,0,747808_63803,2017-07-23
332,69.7,65.6,982.1,7.6,5.1,12.0,73.4,66.2,0.0,0,1,0,0,0,0,747808_63803,2017-05-30
333,65.9,51.5,985.3,10.0,5.9,9.9,73.4,53.6,0.0,0,0,0,0,0,0,747808_63803,2017-03-25
334,70.4,59.1,976.8,9.6,7.7,13.0,78.8,60.8,0.0,0,0,0,0,0,0,747808_63803,2017-03-28
335,77.4,61.1,981.2,10.0,4.5,8.0,87.8,60.8,0.0,0,0,0,0,0,0,747808_63803,2017-06-10
336,88.4,71.2,979.4,8.9,1.9,6.0,96.8,71.6,0.0,0,0,0,0,0,0,747808_63803,2017-07-21
337,73.9,59.9,972.4,10.0,8.5,12.0,80.6,64.4,0.0,0,0,0,0,0,0,747808_63803,2017-06-07
338,85.5,69.3,981.1,8.3,3.1,8.0,93.2,71.6,0.0,0,0,0,0,0,0,747808_63803,2017-07-20
339,75.2,69.9,983.4,9.1,7.0,9.9,82.4,68.0,0.0,0,1,0,0,0,0,747808_63803,2017-06-29
340,55.4,33.7,974.7,10.0,11.9,18.1,64.4,51.8,0.0,0,0,0,0,0,0,747808_63803,2017-01-26
341,84.0,77.9,1011.4,9.3,5.4,17.1,92.5,77.4,0.0,0,1,0,0,1,0,722130_13861,2017-06-19
342,61.6,59.5,996.6,7.6,18.2,32.1,62.6,60.8,0.0,0,1,0,0,0,0,722147_53817,2017-09-11
343,40.2,32.9,975.7,9.0,9.8,14.0,42.8,35.6,0.0,0,0,0,0,0,0,747808_63803,2017-03-14
344,44.7,24.4,980.5,10.0,9.4,12.0,53.6,33.8,0.0,0,0,0,0,0,0,747808_63803,2017-01-30
345,71.2,54.4,972.7,10.0,8.9,12.0,78.8,60.8,0.0,0,0,0,0,0,0,747808_63803,2017-04-04
346,70.1,62.9,976.5,10.0,3.8,8.9,80.6,62.6,0.0,0,1,0,0,1,0,747809_3832,2017-04-27
347,79.6,60.3,981.7,10.0,3.8,8.0,87.8,60.8,0.0,0,0,0,0,0,0,747808_63803,2017-08-01
348,58.3,57.3,971.2,3.2,5.1,8.0,62.6,55.4,0.0,1,0,0,0,0,0,747808_63803,2017-02-08
349,54.4,45.8,1006.2,9.9,2.4,8.0,74.5,38.8,0.0,0,0,0,0,0,0,747805_63818,2017-01-25
350,83.4,70.8,977.8,10.0,8.9,12.0,87.8,73.4,0.0,0,0,0,0,0,0,747808_63803,2017-08-18
351,79.0,71.4,982.6,8.2,5.7,11.1,87.8,69.8,0.0,0,1,0,0,0,0,747808_63803,2017-07-02
352,78.0,62.7,979.6,10.0,2.1,6.0,87.8,60.8,0.0,0,0,0,0,0,0,747808_63803,2017-09-18
353,45.1,30.0,980.3,9.5,11.4,15.0,59.0,39.2,0.0,0,0,0,0,0,0,747808_63803,2017-02-09
354,69.0,56.8,975.8,8.0,8.3,12.0,75.2,64.4,0.0,0,0,0,0,0,0,747808_63803,2017-09-06
355,81.7,68.0,980.3,10.0,4.1,8.0,89.6,66.2,0.0,0,0,0,0,0,0,747808_63803,2017-07-09
356,61.8,50.4,986.2,10.0,4.2,8.0,71.6,48.2,0.0,0,0,0,0,0,0,747808_63803,2017-02-28
357,80.2,67.8,974.3,10.0,4.5,8.0,89.6,66.2,0.0,0,0,0,0,0,0,747808_63803,2017-06-17
358,82.2,72.7,977.1,8.2,3.1,8.0,89.6,71.6,0.0,0,0,0,0,0,0,747808_63803,2017-08-12
359,68.5,40.5,978.0,10.0,8.2,9.9,77.0,53.6,0.0,0,0,0,0,0,0,747808_63803,2017-05-02
360,79.4,72.1,978.8,8.6,8.2,12.0,84.2,73.4,0.0,0,1,0,0,0,0,747808_63803,2017-08-07
361,66.9,47.0,980.1,10.0,6.2,11.1,75.2,44.6,0.0,0,0,0,0,0,0,747808_63803,2017-05-08
362,56.0,32.8,991.1,10.0,9.4,14.0,62.6,46.4,0.0,0,0,0,0,0,0,747808_63803,2017-03-23
363,78.1,61.3,981.4,10.0,2.2,7.0,84.2,64.4,0.0,0,0,0,0,0,0,747808_63803,2017-06-01
364,77.5,63.9,978.5,10.0,9.3,13.0,84.2,62.6,0.0,0,0,0,0,0,0,747808_63803,2017-05-27
365,74.5,71.5,981.0,5.8,5.5,6.0,80.6,69.8,0.0,0,1,0,0,0,0,747808_63803,2017-06-22
366,82.3,64.3,976.3,9.9,3.1,9.9,91.4,64.4,0.0,0,0,0,0,0,0,747808_63803,2017-09-27
367,81.0,70.2,978.7,9.5,9.0,21.0,89.6,69.8,0.0,0,1,0,0,1,0,747808_63803,2017-07-08
368,79.6,72.3,980.0,9.7,6.0,13.0,86.0,71.6,0.0,0,1,0,0,1,0,747808_63803,2017-07-07
369,79.2,68.6,982.0,9.8,6.0,8.0,86.0,68.0,0.0,0,0,0,0,0,0,747808_63803,2017-08-26
370,66.0,46.5,978.8,10.0,8.9,12.0,75.2,51.8,0.0,0,0,0,0,0,0,747808_63803,2017-04-01
371,84.0,69.6,981.3,10.0,1.9,6.0,93.2,66.2,0.0,0,0,0,0,0,0,747808_63803,2017-08-20
372,53.8,30.0,977.6,10.0,13.7,20.0,60.8,42.8,0.0,0,0,0,0,0,0,747808_63803,2017-04-07
373,81.3,70.9,979.7,7.6,3.4,17.1,89.6,69.8,0.0,0,1,0,0,0,0,747808_63803,2017-07-27
374,58.8,46.9,984.0,9.8,7.8,15.0,66.2,48.2,0.0,0,0,0,0,0,0,747808_63803,2017-02-11
375,67.3,57.3,979.6,8.4,5.1,9.9,75.2,53.6,0.0,0,0,0,0,0,0,747808_63803,2017-03-27
376,38.2,28.9,978.1,7.4,6.9,12.0,51.8,35.6,0.0,0,1,0,0,0,0,747808_63803,2017-01-06
377,72.4,69.4,983.1,5.0,8.5,12.0,77.0,69.8,0.0,0,1,0,0,0,0,747808_63803,2017-08-09
378,79.4,67.9,980.1,10.0,7.2,9.9,86.0,69.8,0.0,0,0,0,0,0,0,747808_63803,2017-08-25
379,69.9,54.1,984.5,10.0,9.0,15.0,75.2,59.0,0.0,0,0,0,0,0,0,747808_63803,2017-09-09
380,72.4,67.6,979.2,8.5,0.3,5.1,78.8,66.2,0.0,0,1,0,0,0,0,747808_63803,2017-05-22
381,78.3,56.5,978.2,10.0,3.8,8.0,87.8,55.4,0.0,0,0,0,0,0,0,747808_63803,2017-05-15
382,82.9,72.8,981.0,8.6,2.0,6.0,91.4,71.6,0.0,0,0,0,0,0,0,747808_63803,2017-07-25
383,44.0,18.0,978.8,10.0,11.6,14.0,51.8,33.8,0.0,0,0,0,0,0,0,747808_63803,2017-01-28
384,60.3,57.2,972.4,5.6,7.4,14.0,69.8,55.4,0.0,0,1,0,0,1,0,747808_63803,2017-04-05
385,74.5,70.6,981.1,6.3,7.1,11.1,78.8,69.8,0.0,0,1,0,0,0,0,747808_63803,2017-06-30
386,51.7,25.0,985.1,10.0,4.5,15.0,59.0,37.4,0.0,0,0,0,0,0,0,747808_63803,2017-03-11
387,70.4,63.9,971.9,6.7,7.4,9.9,78.8,62.6,0.0,0,1,0,0,0,0,747808_63803,2017-04-27
388,57.1,48.0,982.7,8.9,6.1,12.0,68.0,42.8,0.0,0,1,0,0,0,0,747808_63803,2017-02-02
389,41.7,24.1,979.1,10.0,11.8,15.9,48.2,33.8,0.0,0,0,0,0,0,0,747808_63803,2017-01-27
390,71.6,53.5,985.6,10.0,2.4,6.0,80.6,57.2,0.0,0,0,0,0,0,0,747808_63803,2017-04-12
391,60.3,40.6,977.1,9.6,7.8,12.0,66.2,46.4,0.0,0,0,0,0,0,0,747808_63803,2017-05-07
392,77.4,61.6,978.3,10.0,5.4,9.9,84.2,68.0,0.0,0,0,0,0,0,0,747808_63803,2017-09-25
393,49.6,19.2,995.6,10.0,4.1,8.0,62.6,28.4,0.0,0,0,0,0,0,0,747808_63803,2017-03-04
394,62.6,45.8,990.8,10.0,7.1,9.9,71.6,51.8,0.0,0,0,0,0,0,0,747808_63803,2017-03-24
395,69.8,61.2,983.8,9.2,6.6,12.0,78.8,59.0,0.0,0,0,0,0,0,0,747808_63803,2017-04-18
396,79.2,57.7,982.3,10.0,6.0,9.9,87.8,60.8,0.0,0,0,0,0,0,0,747808_63803,2017-07-31
397,75.8,69.3,979.8,4.9,4.2,8.0,87.8,69.8,0.0,0,1,0,0,0,0,747808_63803,2017-08-31
398,74.8,65.1,981.5,8.4,7.6,9.9,82.4,66.2,0.0,0,0,0,0,0,0,747808_63803,2017-04-30
399,77.6,64.4,981.7,9.6,1.3,6.0,86.0,62.6,0.0,0,0,0,0,0,0,747808_63803,2017-09-17
400,44.4,25.9,991.6,10.0,4.7,8.0,59.0,30.2,0.0,0,0,0,0,0,0,747808_63803,2017-01-10
401,81.2,64.9,976.7,9.6,6.3,20.0,89.6,68.0,0.0,0,0,0,0,0,0,747808_63803,2017-09-05
402,37.6,32.5,981.8,7.5,7.8,13.0,39.2,33.8,0.0,0,1,0,0,0,0,747808_63803,2017-03-13
403,80.6,65.1,979.1,7.0,2.8,6.0,89.6,64.4,0.0,0,0,0,0,0,0,747808_63803,2017-09-20
404,61.4,56.7,968.9,4.9,5.6,25.1,64.4,57.2,0.0,1,1,0,0,0,0,747808_63803,2017-01-21
405,81.1,60.4,980.3,10.0,2.5,7.0,87.8,60.8,0.0,0,0,0,0,0,0,747808_63803,2017-05-16
406,81.8,65.4,978.2,10.0,2.6,6.0,91.4,66.2,0.0,0,0,0,0,0,0,747808_63803,2017-08-19
407,78.9,70.5,978.8,8.7,3.3,4.1,89.6,69.8,0.0,0,0,0,0,0,0,747808_63803,2017-07-17
408,41.1,27.1,977.8,10.0,3.9,8.0,51.8,28.4,0.0,0,0,0,0,0,0,747812_63813,2017-01-05
409,66.3,52.8,974.0,8.1,6.7,9.9,77.0,53.6,0.0,0,0,0,0,0,0,747808_63803,2017-02-23
410,71.1,55.9,981.7,10.0,7.4,13.0,78.8,55.4,0.0,0,0,0,0,0,0,747808_63803,2017-04-17
411,74.5,69.8,973.0,6.9,7.3,12.0,82.4,69.8,0.0,0,1,0,0,0,0,747808_63803,2017-06-05
412,47.6,17.8,988.9,10.0,3.5,11.1,60.8,30.2,0.0,0,0,0,0,0,0,747808_63803,2017-02-10
413,66.9,52.2,981.8,9.3,8.8,9.9,71.6,62.6,0.0,0,0,0,0,0,0,747808_63803,2017-01-18
414,79.3,72.6,980.6,10.0,3.9,9.7,84.2,69.8,0.0,0,0,0,0,0,0,747808_63803,2017-08-11
415,47.7,36.1,976.7,10.0,8.4,12.0,59.0,42.8,0.0,0,0,0,0,0,0,747812_63813,2017-01-04
416,75.9,59.6,976.9,10.0,4.2,8.9,82.4,62.6,0.0,0,0,0,0,0,0,747808_63803,2017-06-09
417,80.4,67.3,979.8,9.7,5.1,9.9,87.8,69.8,0.0,0,0,0,0,0,0,747808_63803,2017-08-05
418,75.8,66.3,975.1,8.7,5.1,11.1,84.2,66.2,0.0,0,1,0,0,0,0,747808_63803,2017-06-16
419,80.6,64.8,981.2,10.0,4.1,5.1,89.6,66.2,0.0,0,0,0,0,0,0,747808_63803,2017-05-19
420,72.2,57.0,971.6,10.0,6.7,9.9,80.6,53.6,0.0,0,0,0,0,0,0,747808_63803,2017-04-26
421,57.0,41.6,987.7,9.4,5.4,8.0,64.4,48.2,0.0,0,0,0,0,0,0,747808_63803,2017-01-11
422,80.5,67.9,981.5,10.0,2.6,8.0,87.8,69.8,0.0,0,0,0,0,0,0,747808_63803,2017-06-13
423,80.6,69.8,980.0,10.0,4.2,7.0,84.2,71.6,0.0,0,0,0,0,0,0,747808_63803,2017-06-14
424,81.7,71.4,983.6,9.6,4.5,6.0,87.8,68.0,0.0,0,0,0,0,0,0,747808_63803,2017-07-12
425,72.1,58.0,974.8,9.3,5.7,9.9,78.8,62.6,0.0,0,0,0,0,0,0,747808_63803,2017-06-08
426,29.1,19.6,985.7,8.5,9.0,15.0,35.6,23.0,0.0,0,1,0,0,0,0,747808_63803,2017-01-07
427,56.8,25.8,978.2,10.0,7.0,9.9,68.0,42.8,0.0,0,0,0,0,0,0,747808_63803,2017-02-17
428,77.7,59.2,976.6,10.0,9.6,14.0,84.2,66.2,0.0,0,0,0,0,0,0,747808_63803,2017-05-11
429,79.3,70.5,982.8,9.3,5.2,9.9,87.8,71.6,0.0,0,0,0,0,0,0,747812_63813,2017-07-03
430,66.8,61.2,980.0,8.2,9.3,12.0,71.6,62.6,0.0,0,0,0,0,0,0,747808_63803,2017-02-12
